"period","censusdate","era","oera","plot","plot_type","total_e","dipo_e","smgran_e","pb_e","pp_e","tinygran_e","oplottype","fplottype","fplot","total_e_ma","dipo_e_ma","smgran_e_ma","pb_e_ma","pp_e_ma","tinygran_e_ma"
196,1994-06-14,"a_pre_pb","a_pre_pb",20,"EE",22,0,22,0,22,22,"EE","EE","20",5.16666666666667,0,5.16666666666667,0,3.66666666666667,5.16666666666667
196,1994-06-14,"a_pre_pb","a_pre_pb",21,"EE",20,0,20,0,20,20,"EE","EE","21",17.1666666666667,0,17.1666666666667,0,10.6666666666667,17.1666666666667
197,1994-07-08,"a_pre_pb","a_pre_pb",3,"EE",67,0,67,0,44,67,"EE","EE","3",30.1666666666667,0,30.1666666666667,0,20.1666666666667,30.1666666666667
197,1994-07-08,"a_pre_pb","a_pre_pb",4,"CC",41,41,0,0,0,0,"CC","CC","4",130.166666666667,130.166666666667,0,0,0,0
197,1994-07-08,"a_pre_pb","a_pre_pb",11,"CC",75,75,0,0,0,0,"CC","CC","11",174.5,172.833333333333,1.66666666666667,0,0,1.66666666666667
197,1994-07-08,"a_pre_pb","a_pre_pb",14,"CC",86,86,0,0,0,0,"CC","CC","14",125,125,0,0,0,0
197,1994-07-08,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",2.66666666666667,0,2.66666666666667,0,0,2.66666666666667
197,1994-07-08,"a_pre_pb","a_pre_pb",17,"CC",125,125,0,0,0,0,"CC","CC","17",171.833333333333,169.833333333333,2,0,0,2
197,1994-07-08,"a_pre_pb","a_pre_pb",19,"EE",35.61851292,0,35.61851292,0,17.61851292,35.61851292,"EE","EE","19",30.43641882,0,30.43641882,0,9.43641882,30.43641882
197,1994-07-08,"a_pre_pb","a_pre_pb",20,"EE",23,0,23,0,23,23,"EE","EE","20",9,0,9,0,7.5,9
197,1994-07-08,"a_pre_pb","a_pre_pb",21,"EE",18,0,18,0,18,18,"EE","EE","21",20.1666666666667,0,20.1666666666667,0,13.6666666666667,20.1666666666667
198,1994-08-17,"a_pre_pb","a_pre_pb",3,"EE",46,0,46,0,46,46,"EE","EE","3",37.8333333333333,0,37.8333333333333,0,27.8333333333333,37.8333333333333
198,1994-08-17,"a_pre_pb","a_pre_pb",4,"CC",56,56,0,0,0,0,"CC","CC","4",102.666666666667,102.666666666667,0,0,0,0
198,1994-08-17,"a_pre_pb","a_pre_pb",11,"CC",74,74,0,0,0,0,"CC","CC","11",177,177,0,0,0,0
198,1994-08-17,"a_pre_pb","a_pre_pb",14,"CC",94,94,0,0,0,0,"CC","CC","14",112,112,0,0,0,0
198,1994-08-17,"a_pre_pb","a_pre_pb",15,"EE",20,0,20,0,20,20,"EE","EE","15",4.66666666666667,0,4.66666666666667,0,3.33333333333333,4.66666666666667
198,1994-08-17,"a_pre_pb","a_pre_pb",17,"CC",143,135,8,0,0,8,"CC","CC","17",142.333333333333,139,3.33333333333333,0,0,3.33333333333333
198,1994-08-17,"a_pre_pb","a_pre_pb",19,"EE",18,0,18,0,18,18,"EE","EE","19",30.7697521533333,0,30.7697521533333,0,12.43641882,30.7697521533333
198,1994-08-17,"a_pre_pb","a_pre_pb",20,"EE",30,0,30,0,21,30,"EE","EE","20",12.5,0,12.5,0,11,12.5
198,1994-08-17,"a_pre_pb","a_pre_pb",21,"EE",56,0,56,0,41,56,"EE","EE","21",28.1666666666667,0,28.1666666666667,0,20.5,28.1666666666667
199,1994-09-06,"a_pre_pb","a_pre_pb",3,"EE",66,0,66,0,52,66,"EE","EE","3",46,0,46,0,36.5,46
199,1994-09-06,"a_pre_pb","a_pre_pb",4,"CC",28,28,0,0,0,0,"CC","CC","4",73.8333333333333,73.8333333333333,0,0,0,0
199,1994-09-06,"a_pre_pb","a_pre_pb",11,"CC",84,84,0,0,0,0,"CC","CC","11",138.5,138.5,0,0,0,0
199,1994-09-06,"a_pre_pb","a_pre_pb",14,"CC",143,143,0,0,0,0,"CC","CC","14",113.5,113.5,0,0,0,0
199,1994-09-06,"a_pre_pb","a_pre_pb",15,"EE",35,0,35,0,35,35,"EE","EE","15",10.5,0,10.5,0,9.16666666666667,10.5
199,1994-09-06,"a_pre_pb","a_pre_pb",17,"CC",134,134,0,0,0,0,"CC","CC","17",139,135.666666666667,3.33333333333333,0,0,3.33333333333333
199,1994-09-06,"a_pre_pb","a_pre_pb",19,"EE",27,0,27,0,18,27,"EE","EE","19",31.93641882,0,31.93641882,0,15.43641882,31.93641882
199,1994-09-06,"a_pre_pb","a_pre_pb",20,"EE",0,0,0,0,0,0,"EE","EE","20",12.5,0,12.5,0,11,12.5
199,1994-09-06,"a_pre_pb","a_pre_pb",21,"EE",70,0,70,0,37,70,"EE","EE","21",38.3333333333333,0,38.3333333333333,0,26.6666666666667,38.3333333333333
200,1994-10-12,"a_pre_pb","a_pre_pb",3,"EE",61,0,61,0,47,61,"EE","EE","3",49.6666666666667,0,49.6666666666667,0,41.1666666666667,49.6666666666667
200,1994-10-12,"a_pre_pb","a_pre_pb",4,"CC",184.899749373,164,20.899749373,0,0,20.899749373,"CC","CC","4",81.8166248955,78.3333333333333,3.48329156216667,0,0,3.48329156216667
200,1994-10-12,"a_pre_pb","a_pre_pb",11,"CC",83,83,0,0,0,0,"CC","CC","11",85.1666666666667,85.1666666666667,0,0,0,0
200,1994-10-12,"a_pre_pb","a_pre_pb",14,"CC",134,134,0,0,0,0,"CC","CC","14",113.5,113.5,0,0,0,0
200,1994-10-12,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",9.16666666666667,0,9.16666666666667,0,9.16666666666667,9.16666666666667
200,1994-10-12,"a_pre_pb","a_pre_pb",17,"CC",187,180,7,0,0,7,"CC","CC","17",148,144.5,3.5,0,0,3.5
200,1994-10-12,"a_pre_pb","a_pre_pb",19,"EE",18,0,18,0,0,18,"EE","EE","19",26.6030854866667,0,26.6030854866667,0,12.1030854866667,26.6030854866667
200,1994-10-12,"a_pre_pb","a_pre_pb",20,"EE",34,0,34,0,18,34,"EE","EE","20",18.1666666666667,0,18.1666666666667,0,14,18.1666666666667
200,1994-10-12,"a_pre_pb","a_pre_pb",21,"EE",38,0,38,0,16,38,"EE","EE","21",43.3333333333333,0,43.3333333333333,0,29.3333333333333,43.3333333333333
201,1994-11-01,"a_pre_pb","a_pre_pb",3,"EE",0,0,0,0,0,0,"EE","EE","3",46.1666666666667,0,46.1666666666667,0,37.6666666666667,46.1666666666667
201,1994-11-01,"a_pre_pb","a_pre_pb",4,"CC",87,81,6,0,0,6,"CC","CC","4",69.3166248955,64.8333333333333,4.48329156216667,0,0,4.48329156216667
201,1994-11-01,"a_pre_pb","a_pre_pb",11,"CC",130,130,0,0,0,0,"CC","CC","11",90.8333333333333,90.8333333333333,0,0,0,0
201,1994-11-01,"a_pre_pb","a_pre_pb",14,"CC",128,128,0,0,0,0,"CC","CC","14",112.166666666667,112.166666666667,0,0,0,0
201,1994-11-01,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",9.16666666666667,0,9.16666666666667,0,9.16666666666667,9.16666666666667
201,1994-11-01,"a_pre_pb","a_pre_pb",17,"CC",132,125,7,0,0,7,"CC","CC","17",147,142.333333333333,4.66666666666667,0,0,4.66666666666667
201,1994-11-01,"a_pre_pb","a_pre_pb",19,"EE",18,0,18,0,0,18,"EE","EE","19",22.6030854866667,0,22.6030854866667,0,8.93641882,22.6030854866667
201,1994-11-01,"a_pre_pb","a_pre_pb",20,"EE",7,0,7,0,0,7,"EE","EE","20",19.3333333333333,0,19.3333333333333,0,14,19.3333333333333
201,1994-11-01,"a_pre_pb","a_pre_pb",21,"EE",28.899749373,0,28.899749373,0,0,28.899749373,"EE","EE","21",38.4832915621667,0,38.4832915621667,0,22,38.4832915621667
202,1994-12-04,"a_pre_pb","a_pre_pb",3,"EE",16,0,16,0,0,16,"EE","EE","3",42.6666666666667,0,42.6666666666667,0,31.5,42.6666666666667
202,1994-12-04,"a_pre_pb","a_pre_pb",4,"CC",82,82,0,0,0,0,"CC","CC","4",79.8166248955,75.3333333333333,4.48329156216667,0,0,4.48329156216667
202,1994-12-04,"a_pre_pb","a_pre_pb",11,"CC",87,87,0,0,0,0,"CC","CC","11",88.8333333333333,88.8333333333333,0,0,0,0
202,1994-12-04,"a_pre_pb","a_pre_pb",14,"CC",133,133,0,0,0,0,"CC","CC","14",119.666666666667,119.666666666667,0,0,0,0
202,1994-12-04,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",9.16666666666667,0,9.16666666666667,0,9.16666666666667,9.16666666666667
202,1994-12-04,"a_pre_pb","a_pre_pb",17,"CC",135,135,0,0,0,0,"CC","CC","17",142.666666666667,139,3.66666666666667,0,0,3.66666666666667
202,1994-12-04,"a_pre_pb","a_pre_pb",19,"EE",19,0,19,0,0,19,"EE","EE","19",22.6030854866667,0,22.6030854866667,0,8.93641882,22.6030854866667
202,1994-12-04,"a_pre_pb","a_pre_pb",20,"EE",7,0,7,0,0,7,"EE","EE","20",16.8333333333333,0,16.8333333333333,0,10.3333333333333,16.8333333333333
202,1994-12-04,"a_pre_pb","a_pre_pb",21,"EE",7,0,7,0,0,7,"EE","EE","21",36.3166248955,0,36.3166248955,0,18.6666666666667,36.3166248955
203,1995-01-11,"a_pre_pb","a_pre_pb",3,"EE",0,0,0,0,0,0,"EE","EE","3",31.5,0,31.5,0,24.1666666666667,31.5
203,1995-01-11,"a_pre_pb","a_pre_pb",4,"CC",82,82,0,0,0,0,"CC","CC","4",86.6499582288333,82.1666666666667,4.48329156216667,0,0,4.48329156216667
203,1995-01-11,"a_pre_pb","a_pre_pb",11,"CC",136,136,0,0,0,0,"CC","CC","11",99,99,0,0,0,0
203,1995-01-11,"a_pre_pb","a_pre_pb",14,"CC",98,98,0,0,0,0,"CC","CC","14",121.666666666667,121.666666666667,0,0,0,0
203,1995-01-11,"a_pre_pb","a_pre_pb",15,"EE",9,0,9,0,0,9,"EE","EE","15",10.6666666666667,0,10.6666666666667,0,9.16666666666667,10.6666666666667
203,1995-01-11,"a_pre_pb","a_pre_pb",17,"CC",98,98,0,0,0,0,"CC","CC","17",138.166666666667,134.5,3.66666666666667,0,0,3.66666666666667
203,1995-01-11,"a_pre_pb","a_pre_pb",19,"EE",17,0,17,0,0,17,"EE","EE","19",19.5,0,19.5,0,6,19.5
203,1995-01-11,"a_pre_pb","a_pre_pb",20,"EE",0,0,0,0,0,0,"EE","EE","20",13,0,13,0,6.5,13
203,1995-01-11,"a_pre_pb","a_pre_pb",21,"EE",7,0,7,0,0,7,"EE","EE","21",34.4832915621667,0,34.4832915621667,0,15.6666666666667,34.4832915621667
204,1995-02-04,"a_pre_pb","a_pre_pb",3,"EE",41,41,0,0,0,0,"EE","EE","3",30.6666666666667,6.83333333333333,23.8333333333333,0,16.5,23.8333333333333
204,1995-02-04,"a_pre_pb","a_pre_pb",4,"CC",183,183,0,0,0,0,"CC","CC","4",107.8166248955,103.333333333333,4.48329156216667,0,0,4.48329156216667
204,1995-02-04,"a_pre_pb","a_pre_pb",11,"CC",50,50,0,0,0,0,"CC","CC","11",95,95,0,0,0,0
204,1995-02-04,"a_pre_pb","a_pre_pb",14,"CC",145,145,0,0,0,0,"CC","CC","14",130.166666666667,130.166666666667,0,0,0,0
204,1995-02-04,"a_pre_pb","a_pre_pb",15,"EE",13,0,13,0,0,13,"EE","EE","15",9.5,0,9.5,0,5.83333333333333,9.5
204,1995-02-04,"a_pre_pb","a_pre_pb",17,"CC",102,102,0,0,0,0,"CC","CC","17",131.333333333333,129,2.33333333333333,0,0,2.33333333333333
204,1995-02-04,"a_pre_pb","a_pre_pb",19,"EE",9,0,9,0,0,9,"EE","EE","19",18,0,18,0,3,18
204,1995-02-04,"a_pre_pb","a_pre_pb",20,"EE",20,0,20,0,0,20,"EE","EE","20",11.3333333333333,0,11.3333333333333,0,3,11.3333333333333
204,1995-02-04,"a_pre_pb","a_pre_pb",21,"EE",0,0,0,0,0,0,"EE","EE","21",25.1499582288333,0,25.1499582288333,0,8.83333333333333,25.1499582288333
205,1995-03-04,"a_pre_pb","a_pre_pb",3,"EE",42,42,0,0,0,0,"EE","EE","3",26.6666666666667,13.8333333333333,12.8333333333333,0,7.83333333333333,12.8333333333333
205,1995-03-04,"a_pre_pb","a_pre_pb",4,"CC",182,177,5,0,0,5,"CC","CC","4",133.483291562167,128.166666666667,5.3166248955,0,0,5.3166248955
205,1995-03-04,"a_pre_pb","a_pre_pb",11,"CC",192,178,14,0,0,14,"CC","CC","11",113,110.666666666667,2.33333333333333,0,0,2.33333333333333
205,1995-03-04,"a_pre_pb","a_pre_pb",14,"CC",86,86,0,0,0,0,"CC","CC","14",120.666666666667,120.666666666667,0,0,0,0
205,1995-03-04,"a_pre_pb","a_pre_pb",15,"EE",16,0,16,0,0,16,"EE","EE","15",6.33333333333333,0,6.33333333333333,0,0,6.33333333333333
205,1995-03-04,"a_pre_pb","a_pre_pb",17,"CC",151,151,0,0,0,0,"CC","CC","17",134.166666666667,131.833333333333,2.33333333333333,0,0,2.33333333333333
205,1995-03-04,"a_pre_pb","a_pre_pb",19,"EE",0,0,0,0,0,0,"EE","EE","19",13.5,0,13.5,0,0,13.5
205,1995-03-04,"a_pre_pb","a_pre_pb",20,"EE",0,0,0,0,0,0,"EE","EE","20",11.3333333333333,0,11.3333333333333,0,3,11.3333333333333
205,1995-03-04,"a_pre_pb","a_pre_pb",21,"EE",8,0,8,0,0,8,"EE","EE","21",14.8166248955,0,14.8166248955,0,2.66666666666667,14.8166248955
206,1995-04-01,"a_pre_pb","a_pre_pb",3,"EE",67,46,21,0,21,21,"EE","EE","3",27.6666666666667,21.5,6.16666666666667,0,3.5,6.16666666666667
206,1995-04-01,"a_pre_pb","a_pre_pb",4,"CC",156,156,0,0,0,0,"CC","CC","4",128.666666666667,126.833333333333,1.83333333333333,0,0,1.83333333333333
206,1995-04-01,"a_pre_pb","a_pre_pb",11,"CC",233,233,0,0,0,0,"CC","CC","11",138,135.666666666667,2.33333333333333,0,0,2.33333333333333
206,1995-04-01,"a_pre_pb","a_pre_pb",14,"CC",197,197,0,0,0,0,"CC","CC","14",131.166666666667,131.166666666667,0,0,0,0
206,1995-04-01,"a_pre_pb","a_pre_pb",15,"EE",46,37,9,0,0,9,"EE","EE","15",14,6.16666666666667,7.83333333333333,0,0,7.83333333333333
206,1995-04-01,"a_pre_pb","a_pre_pb",17,"CC",323,307,16,0,0,16,"CC","CC","17",156.833333333333,153,3.83333333333333,0,0,3.83333333333333
206,1995-04-01,"a_pre_pb","a_pre_pb",19,"EE",10,0,10,0,0,10,"EE","EE","19",12.1666666666667,0,12.1666666666667,0,0,12.1666666666667
206,1995-04-01,"a_pre_pb","a_pre_pb",20,"EE",54,0,54,0,21,54,"EE","EE","20",14.6666666666667,0,14.6666666666667,0,3.5,14.6666666666667
206,1995-04-01,"a_pre_pb","a_pre_pb",21,"EE",0,0,0,0,0,0,"EE","EE","21",8.48329156216667,0,8.48329156216667,0,0,8.48329156216667
207,1995-04-29,"a_pre_pb","a_pre_pb",3,"EE",42,0,42,0,42,42,"EE","EE","3",34.6666666666667,21.5,13.1666666666667,0,10.5,13.1666666666667
207,1995-04-29,"a_pre_pb","a_pre_pb",4,"CC",140,140,0,0,0,0,"CC","CC","4",137.5,136.666666666667,0.833333333333333,0,0,0.833333333333333
207,1995-04-29,"a_pre_pb","a_pre_pb",11,"CC",183,183,0,0,0,0,"CC","CC","11",146.833333333333,144.5,2.33333333333333,0,0,2.33333333333333
207,1995-04-29,"a_pre_pb","a_pre_pb",14,"CC",292,292,0,0,0,0,"CC","CC","14",158.5,158.5,0,0,0,0
207,1995-04-29,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",14,6.16666666666667,7.83333333333333,0,0,7.83333333333333
207,1995-04-29,"a_pre_pb","a_pre_pb",17,"CC",164,155,9,0,0,9,"CC","CC","17",162.166666666667,158,4.16666666666667,0,0,4.16666666666667
207,1995-04-29,"a_pre_pb","a_pre_pb",19,"EE",0,0,0,0,0,0,"EE","EE","19",9.16666666666667,0,9.16666666666667,0,0,9.16666666666667
207,1995-04-29,"a_pre_pb","a_pre_pb",20,"EE",21,0,21,0,21,21,"EE","EE","20",17,0,17,0,7,17
207,1995-04-29,"a_pre_pb","a_pre_pb",21,"EE",51,0,51,0,40,51,"EE","EE","21",12.1666666666667,0,12.1666666666667,0,6.66666666666667,12.1666666666667
208,1995-06-07,"a_pre_pb","a_pre_pb",3,"EE",51,0,51,0,31,51,"EE","EE","3",40.5,21.5,19,0,15.6666666666667,19
208,1995-06-07,"a_pre_pb","a_pre_pb",4,"CC",300,300,0,0,0,0,"CC","CC","4",173.833333333333,173,0.833333333333333,0,0,0.833333333333333
208,1995-06-07,"a_pre_pb","a_pre_pb",11,"CC",135,135,0,0,0,0,"CC","CC","11",154.833333333333,152.5,2.33333333333333,0,0,2.33333333333333
208,1995-06-07,"a_pre_pb","a_pre_pb",14,"CC",290,272,18,0,18,18,"CC","CC","14",184.666666666667,181.666666666667,3,0,3,3
208,1995-06-07,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",14,6.16666666666667,7.83333333333333,0,0,7.83333333333333
208,1995-06-07,"a_pre_pb","a_pre_pb",17,"CC",151,151,0,0,0,0,"CC","CC","17",164.833333333333,160.666666666667,4.16666666666667,0,0,4.16666666666667
208,1995-06-07,"a_pre_pb","a_pre_pb",19,"EE",0,0,0,0,0,0,"EE","EE","19",6,0,6,0,0,6
208,1995-06-07,"a_pre_pb","a_pre_pb",20,"EE",10,0,10,0,0,10,"EE","EE","20",17.5,0,17.5,0,7,17.5
208,1995-06-07,"a_pre_pb","a_pre_pb",21,"EE",49,0,49,0,40,49,"EE","EE","21",19.1666666666667,0,19.1666666666667,0,13.3333333333333,19.1666666666667
209,1995-06-27,"a_pre_pb","a_pre_pb",3,"EE",121,40,81,0,81,81,"EE","EE","3",60.6666666666667,28.1666666666667,32.5,0,29.1666666666667,32.5
209,1995-06-27,"a_pre_pb","a_pre_pb",4,"CC",168,168,0,0,0,0,"CC","CC","4",188.166666666667,187.333333333333,0.833333333333333,0,0,0.833333333333333
209,1995-06-27,"a_pre_pb","a_pre_pb",11,"CC",190,190,0,0,0,0,"CC","CC","11",163.833333333333,161.5,2.33333333333333,0,0,2.33333333333333
209,1995-06-27,"a_pre_pb","a_pre_pb",14,"CC",223,223,0,0,0,0,"CC","CC","14",205.5,202.5,3,0,3,3
209,1995-06-27,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",12.5,6.16666666666667,6.33333333333333,0,0,6.33333333333333
209,1995-06-27,"a_pre_pb","a_pre_pb",17,"CC",208,199,9,0,0,9,"CC","CC","17",183.166666666667,177.5,5.66666666666667,0,0,5.66666666666667
209,1995-06-27,"a_pre_pb","a_pre_pb",19,"EE",0,0,0,0,0,0,"EE","EE","19",3.16666666666667,0,3.16666666666667,0,0,3.16666666666667
209,1995-06-27,"a_pre_pb","a_pre_pb",20,"EE",59,0,59,0,35,59,"EE","EE","20",27.3333333333333,0,27.3333333333333,0,12.8333333333333,27.3333333333333
209,1995-06-27,"a_pre_pb","a_pre_pb",21,"EE",39,0,39,0,39,39,"EE","EE","21",24.5,0,24.5,0,19.8333333333333,24.5
210,1995-07-20,"a_pre_pb","a_pre_pb",3,"EE",96,0,96,0,96,96,"EE","EE","3",69.8333333333333,21.3333333333333,48.5,0,45.1666666666667,48.5
210,1995-07-20,"a_pre_pb","a_pre_pb",4,"CC",155,134,21,0,0,21,"CC","CC","4",183.5,179.166666666667,4.33333333333333,0,0,4.33333333333333
210,1995-07-20,"a_pre_pb","a_pre_pb",11,"CC",335,315,20,0,20,20,"CC","CC","11",211.333333333333,205.666666666667,5.66666666666667,0,3.33333333333333,5.66666666666667
210,1995-07-20,"a_pre_pb","a_pre_pb",14,"CC",353,342,11,0,0,11,"CC","CC","14",240.166666666667,235.333333333333,4.83333333333333,0,3,4.83333333333333
210,1995-07-20,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",10.3333333333333,6.16666666666667,4.16666666666667,0,0,4.16666666666667
210,1995-07-20,"a_pre_pb","a_pre_pb",17,"CC",239,239,0,0,0,0,"CC","CC","17",206,200.333333333333,5.66666666666667,0,0,5.66666666666667
210,1995-07-20,"a_pre_pb","a_pre_pb",19,"EE",26,0,26,0,16,26,"EE","EE","19",6,0,6,0,2.66666666666667,6
210,1995-07-20,"a_pre_pb","a_pre_pb",20,"EE",63,0,63,0,40,63,"EE","EE","20",34.5,0,34.5,0,19.5,34.5
210,1995-07-20,"a_pre_pb","a_pre_pb",21,"EE",59,0,59,0,39,59,"EE","EE","21",34.3333333333333,0,34.3333333333333,0,26.3333333333333,34.3333333333333
211,1995-08-26,"a_pre_pb","a_pre_pb",3,"EE",240.66603416,0,240.66603416,0,240.66603416,240.66603416,"EE","EE","3",102.944339026667,14.3333333333333,88.6110056933333,0,85.27767236,88.6110056933333
211,1995-08-26,"a_pre_pb","a_pre_pb",4,"CC",178,145,33,0,33,33,"CC","CC","4",182.833333333333,173.833333333333,9,0,5.5,9
211,1995-08-26,"a_pre_pb","a_pre_pb",11,"CC",158,139,19,0,19,19,"CC","CC","11",205.666666666667,199.166666666667,6.5,0,6.5,6.5
211,1995-08-26,"a_pre_pb","a_pre_pb",14,"CC",336,326,10,0,0,10,"CC","CC","14",281.833333333333,275.333333333333,6.5,0,3,6.5
211,1995-08-26,"a_pre_pb","a_pre_pb",15,"EE",18,0,18,0,18,18,"EE","EE","15",10.6666666666667,6.16666666666667,4.5,0,3,4.5
211,1995-08-26,"a_pre_pb","a_pre_pb",17,"CC",255,217,38,0,29,38,"CC","CC","17",223.333333333333,211.333333333333,12,0,4.83333333333333,12
211,1995-08-26,"a_pre_pb","a_pre_pb",19,"EE",44,0,44,0,36,44,"EE","EE","19",13.3333333333333,0,13.3333333333333,0,8.66666666666667,13.3333333333333
211,1995-08-26,"a_pre_pb","a_pre_pb",20,"EE",41.61851292,0,41.61851292,0,41.61851292,41.61851292,"EE","EE","20",41.43641882,0,41.43641882,0,26.43641882,41.43641882
211,1995-08-26,"a_pre_pb","a_pre_pb",21,"EE",38,0,38,0,38,38,"EE","EE","21",39.3333333333333,0,39.3333333333333,0,32.6666666666667,39.3333333333333
212,1995-09-23,"a_pre_pb","a_pre_pb",3,"EE",276.72923441,0,276.72923441,0,257,276.72923441,"EE","EE","3",137.899211428333,6.66666666666667,131.232544761667,0,124.611005693333,131.232544761667
212,1995-09-23,"a_pre_pb","a_pre_pb",4,"CC",303,198,105,0,86,105,"CC","CC","4",207.333333333333,180.833333333333,26.5,0,19.8333333333333,26.5
212,1995-09-23,"a_pre_pb","a_pre_pb",11,"CC",270,251,19,0,19,19,"CC","CC","11",211.833333333333,202.166666666667,9.66666666666667,0,9.66666666666667,9.66666666666667
212,1995-09-23,"a_pre_pb","a_pre_pb",14,"CC",352.899749373,300,52.899749373,0,13,52.899749373,"CC","CC","14",307.8166248955,292.5,15.3166248955,0,5.16666666666667,15.3166248955
212,1995-09-23,"a_pre_pb","a_pre_pb",15,"EE",81,0,81,0,47,81,"EE","EE","15",16.5,0,16.5,0,10.8333333333333,16.5
212,1995-09-23,"a_pre_pb","a_pre_pb",17,"CC",268,238,30,0,23,30,"CC","CC","17",214.166666666667,199.833333333333,14.3333333333333,0,8.66666666666667,14.3333333333333
212,1995-09-23,"a_pre_pb","a_pre_pb",19,"EE",128,0,128,0,119,128,"EE","EE","19",33,0,33,0,28.5,33
212,1995-09-23,"a_pre_pb","a_pre_pb",20,"EE",89,0,89,0,54,89,"EE","EE","20",47.2697521533333,0,47.2697521533333,0,31.93641882,47.2697521533333
212,1995-09-23,"a_pre_pb","a_pre_pb",21,"EE",69,0,69,0,50,69,"EE","EE","21",50.8333333333333,0,50.8333333333333,0,41,50.8333333333333
213,1995-10-28,"a_pre_pb","a_pre_pb",3,"EE",174,0,174,0,174,174,"EE","EE","3",159.899211428333,6.66666666666667,153.232544761667,0,146.611005693333,153.232544761667
213,1995-10-28,"a_pre_pb","a_pre_pb",4,"CC",295,232,63,0,45,63,"CC","CC","4",233.166666666667,196.166666666667,37,0,27.3333333333333,37
213,1995-10-28,"a_pre_pb","a_pre_pb",11,"CC",173,137,36,0,16,36,"CC","CC","11",210.166666666667,194.5,15.6666666666667,0,12.3333333333333,15.6666666666667
213,1995-10-28,"a_pre_pb","a_pre_pb",14,"CC",388,378,10,0,0,10,"CC","CC","14",323.8166248955,306.833333333333,16.9832915621667,0,5.16666666666667,16.9832915621667
213,1995-10-28,"a_pre_pb","a_pre_pb",15,"EE",26,0,26,0,0,26,"EE","EE","15",20.8333333333333,0,20.8333333333333,0,10.8333333333333,20.8333333333333
213,1995-10-28,"a_pre_pb","a_pre_pb",17,"CC",288,202,86,0,17,86,"CC","CC","17",234.833333333333,207.666666666667,27.1666666666667,0,11.5,27.1666666666667
213,1995-10-28,"a_pre_pb","a_pre_pb",19,"EE",107,0,107,0,98,107,"EE","EE","19",50.8333333333333,0,50.8333333333333,0,44.8333333333333,50.8333333333333
213,1995-10-28,"a_pre_pb","a_pre_pb",20,"EE",58,0,58,0,35,58,"EE","EE","20",53.43641882,0,53.43641882,0,34.2697521533333,53.43641882
213,1995-10-28,"a_pre_pb","a_pre_pb",21,"EE",78,0,78,0,44,78,"EE","EE","21",55.3333333333333,0,55.3333333333333,0,41.6666666666667,55.3333333333333
214,1995-12-02,"a_pre_pb","a_pre_pb",3,"EE",127,55,72,0,62,72,"EE","EE","3",172.565878095,15.8333333333333,156.732544761667,0,151.77767236,156.732544761667
214,1995-12-02,"a_pre_pb","a_pre_pb",4,"CC",260,260,0,0,0,0,"CC","CC","4",226.5,189.5,37,0,27.3333333333333,37
214,1995-12-02,"a_pre_pb","a_pre_pb",11,"CC",297,267,30,0,23,30,"CC","CC","11",237.166666666667,216.5,20.6666666666667,0,16.1666666666667,20.6666666666667
214,1995-12-02,"a_pre_pb","a_pre_pb",14,"CC",365,356,9,0,0,9,"CC","CC","14",336.3166248955,320.833333333333,15.4832915621667,0,2.16666666666667,15.4832915621667
214,1995-12-02,"a_pre_pb","a_pre_pb",15,"EE",79,47,32,0,0,32,"EE","EE","15",34,7.83333333333333,26.1666666666667,0,10.8333333333333,26.1666666666667
214,1995-12-02,"a_pre_pb","a_pre_pb",17,"CC",190,133,57,0,0,57,"CC","CC","17",241.333333333333,204.666666666667,36.6666666666667,0,11.5,36.6666666666667
214,1995-12-02,"a_pre_pb","a_pre_pb",19,"EE",65,0,65,0,65,65,"EE","EE","19",61.6666666666667,0,61.6666666666667,0,55.6666666666667,61.6666666666667
214,1995-12-02,"a_pre_pb","a_pre_pb",20,"EE",30.899749373,0,30.899749373,0,0,30.899749373,"EE","EE","20",56.9197103821667,0,56.9197103821667,0,34.2697521533333,56.9197103821667
214,1995-12-02,"a_pre_pb","a_pre_pb",21,"EE",75,0,75,0,48,75,"EE","EE","21",59.6666666666667,0,59.6666666666667,0,43,59.6666666666667
215,1995-12-21,"a_pre_pb","a_pre_pb",3,"EE",221,161,60,0,26,60,"EE","EE","3",189.232544761667,36,153.232544761667,0,142.611005693333,153.232544761667
215,1995-12-21,"a_pre_pb","a_pre_pb",4,"CC",255,241,14,0,14,14,"CC","CC","4",241,201.666666666667,39.3333333333333,0,29.6666666666667,39.3333333333333
215,1995-12-21,"a_pre_pb","a_pre_pb",11,"CC",209,209,0,0,0,0,"CC","CC","11",240.333333333333,219.666666666667,20.6666666666667,0,16.1666666666667,20.6666666666667
