"newmoonnumber","period","censusdate","month","day","year","treatment","plot","stake","species","sex","hfl","wgt","tag","ltag","small_granivore","dipo","type","energy"
72,67,1983-04-16,4,16,1983,"control",14,45,"DM","F",36,52,"2739","0",FALSE,TRUE,"dipo",110.18304597148
72,67,1983-04-16,4,16,1983,"control",17,45,"DM","F",37,43,"3532","0",FALSE,TRUE,"dipo",95.5462415403459
72,67,1983-04-16,4,16,1983,"orig_exclosure",21,45,"SH",NA,NA,88.46170213,"0","0",FALSE,FALSE,"other",164.126510130875
72,67,1983-04-16,4,16,1983,"new_exclosure",22,46,"DS","M",51,96,"5100","5099",FALSE,TRUE,"dipo",174.508140631742
72,67,1983-04-16,4,16,1983,"control",14,47,"DM","M",37,44,"4910","0",FALSE,TRUE,"dipo",97.2079476020466
72,67,1983-04-16,4,16,1983,"new_exclosure",22,47,"DS","M",50,128,"5071","3304",FALSE,TRUE,"dipo",216.530831499695
72,67,1983-04-16,4,16,1983,"control",17,51,"DM","F",36,37,"3139","0",FALSE,TRUE,"dipo",85.3617990345562
72,67,1983-04-16,4,16,1983,"control",14,55,"NA","F",32,125,"5046","0",FALSE,FALSE,"other",212.713364128719
72,67,1983-04-16,4,16,1983,"orig_exclosure",19,56,"RM","F",16,13,"8703","0",TRUE,FALSE,"small_granivore",38.9555894891111
72,67,1983-04-16,4,16,1983,"orig_exclosure",19,61,"RM","M",17,9,"8710","0",TRUE,FALSE,"small_granivore",29.5661072852007
72,67,1983-04-16,4,16,1983,"control",14,62,"DM","F",37,41,"3561","0",FALSE,TRUE,"dipo",92.1934694843704
72,67,1983-04-16,4,16,1983,"new_exclosure",22,64,"PF","F",17,8,"6514","0",TRUE,FALSE,"small_granivore",27.0663539374619
72,67,1983-04-16,4,16,1983,"control",14,65,"DM","M",35,45,"4984","0",FALSE,TRUE,"dipo",98.8602380143538
72,67,1983-04-16,4,16,1983,"orig_exclosure",21,65,"PF","M",17,7,"41","0",TRUE,FALSE,"small_granivore",24.4870121320489
72,67,1983-04-16,4,16,1983,"control",14,66,"OL","M",22,37,"3865","0",FALSE,FALSE,"other",85.3617990345562
72,67,1983-04-16,4,16,1983,"new_exclosure",22,67,"DM","M",37,46,"3943","0",FALSE,TRUE,"dipo",100.503373641219
72,67,1983-04-16,4,16,1983,"orig_exclosure",19,71,"PF","M",16,6,"6513","0",TRUE,FALSE,"small_granivore",21.8135175789677
72,67,1983-04-16,4,16,1983,"control",14,73,"PE","M",21,24,"5064","0",TRUE,FALSE,"small_granivore",61.6979448064802
72,67,1983-04-16,4,16,1983,"new_exclosure",22,74,"DM","F",37,45,"3982","0",FALSE,TRUE,"dipo",98.8602380143538
72,67,1983-04-16,4,16,1983,"control",17,77,"PE","F",19,18,"5047","0",TRUE,FALSE,"small_granivore",49.7240672582641
72,67,1983-04-16,4,17,1983,"new_exclosure",2,11,"DM","M",36,45,"3456","0",FALSE,TRUE,"dipo",98.8602380143538
72,67,1983-04-16,4,17,1983,"orig_exclosure",3,12,"PE","M",20,22,"3824","0",TRUE,FALSE,"small_granivore",57.8001914615828
72,67,1983-04-16,4,17,1983,"new_exclosure",8,13,"DO","M",35,35,"5025","0",FALSE,TRUE,"dipo",81.8772598057385
72,67,1983-04-16,4,17,1983,"orig_exclosure",3,14,"PF","F",15,5,"7041","0",TRUE,FALSE,"small_granivore",19.0256616765792
72,67,1983-04-16,4,17,1983,"control",11,14,"DS","F",51,102,"3107","0",FALSE,TRUE,"dipo",182.625910941356
72,67,1983-04-16,4,17,1983,"new_exclosure",2,21,"DM","F",37,39,"3572","0",FALSE,TRUE,"dipo",88.7995411482622
72,67,1983-04-16,4,17,1983,"control",4,22,"PF","F",16,8,"6041","0",TRUE,FALSE,"small_granivore",27.0663539374619
72,67,1983-04-16,4,17,1983,"orig_exclosure",15,22,"PF","M",16,8,"6511","0",TRUE,FALSE,"small_granivore",27.0663539374619
72,67,1983-04-16,4,17,1983,"control",11,24,"DS","F",49,86,"5092","5093",FALSE,TRUE,"dipo",160.688984004485
72,67,1983-04-16,4,17,1983,"orig_exclosure",15,24,"PE","M",20,24,"3128","0",TRUE,FALSE,"small_granivore",61.6979448064802
72,67,1983-04-16,4,17,1983,"new_exclosure",2,25,"DS","M",50,91,"5041","5040",FALSE,TRUE,"dipo",167.646044363968
72,67,1983-04-16,4,17,1983,"new_exclosure",8,25,"DS","F",48,76,"5089","5090",FALSE,TRUE,"dipo",146.461156997571
72,67,1983-04-16,4,17,1983,"new_exclosure",2,27,"DM","M",37,41,"3891","0",FALSE,TRUE,"dipo",92.1934694843704
72,67,1983-04-16,4,17,1983,"orig_exclosure",3,27,"PF","M",16,8,"8500","0",TRUE,FALSE,"small_granivore",27.0663539374619
72,67,1983-04-16,4,17,1983,"control",4,27,"DM","M",37,50,"5038","0",FALSE,TRUE,"dipo",106.989157998308
72,67,1983-04-16,4,17,1983,"new_exclosure",8,27,"DS","F",49,128,"3817","0",FALSE,TRUE,"dipo",216.530831499695
72,67,1983-04-16,4,17,1983,"new_exclosure",2,37,"PE","F",21,19,"5095","0",TRUE,FALSE,"small_granivore",51.7818386467049
72,67,1983-04-16,4,17,1983,"new_exclosure",8,37,"DO","M",36,49.03951957,"2644","0",FALSE,TRUE,"dipo",105.444011915076
72,67,1983-04-16,4,17,1983,"orig_exclosure",15,41,"PF","M",17,7,"7503","0",TRUE,FALSE,"small_granivore",24.4870121320489
72,67,1983-04-16,4,17,1983,"control",11,42,"DM","M",37,46,"2732","0",FALSE,TRUE,"dipo",100.503373641219
72,67,1983-04-16,4,17,1983,"control",4,44,"PF","F",16,7,"5041","0",TRUE,FALSE,"small_granivore",24.4870121320489
72,67,1983-04-16,4,17,1983,"new_exclosure",8,44,"PF","M",16,7,"7611","0",TRUE,FALSE,"small_granivore",24.4870121320489
72,67,1983-04-16,4,17,1983,"orig_exclosure",3,45,"PF","M",16,7,"6503","0",TRUE,FALSE,"small_granivore",24.4870121320489
72,67,1983-04-16,4,17,1983,"new_exclosure",8,46,"PF","M",17,7,"7500","0",TRUE,FALSE,"small_granivore",24.4870121320489
72,67,1983-04-16,4,17,1983,"control",4,47,"DS","M",50,125,"3115","0",FALSE,TRUE,"dipo",212.713364128719
72,67,1983-04-16,4,17,1983,"control",11,52,"PM","M",21,25,"3400","0",TRUE,FALSE,"small_granivore",63.616133959869
72,67,1983-04-16,4,17,1983,"new_exclosure",8,52,"DO","M",34,34,"5026","0",FALSE,TRUE,"dipo",80.1164051605652
72,67,1983-04-16,4,17,1983,"new_exclosure",2,53,"RM","F",19,10,"8703","0",TRUE,FALSE,"small_granivore",31.9972214033309
72,67,1983-04-16,4,17,1983,"new_exclosure",8,53,"DS","F",48,109,"3542","0",FALSE,TRUE,"dipo",191.94735847201
72,67,1983-04-16,4,17,1983,"orig_exclosure",3,56,"PF","M",15,6,"7614","0",TRUE,FALSE,"small_granivore",21.8135175789677
72,67,1983-04-16,4,17,1983,"orig_exclosure",3,62,"PF","M",17,9,"8714","0",TRUE,FALSE,"small_granivore",29.5661072852007
72,67,1983-04-16,4,17,1983,"control",11,63,"PF","M",16,6,"7602","0",TRUE,FALSE,"small_granivore",21.8135175789677
72,67,1983-04-16,4,17,1983,"control",4,64,"DS","F",49,140,"3242","0",FALSE,TRUE,"dipo",231.583862534442
72,67,1983-04-16,4,17,1983,"new_exclosure",8,65,"PF","F",17,6,"7610","0",TRUE,FALSE,"small_granivore",21.8135175789677
72,67,1983-04-16,4,17,1983,"new_exclosure",2,75,"PF","M",16,7,"8713","0",TRUE,FALSE,"small_granivore",24.4870121320489
72,67,1983-04-16,4,17,1983,"control",11,75,"DS","F",53,143,"3173","0",FALSE,TRUE,"dipo",235.295864662335
72,67,1983-04-16,4,17,1983,"new_exclosure",2,76,"PM","M",20,19,"5073","0",TRUE,FALSE,"small_granivore",51.7818386467049
72,67,1983-04-16,4,17,1983,"orig_exclosure",3,76,"PF","F",16,6,"8513","0",TRUE,FALSE,"small_granivore",21.8135175789677
72,67,1983-04-16,4,17,1983,"control",4,76,"DS","F",51,127,"3900","0",FALSE,TRUE,"dipo",215.260853108505
72,67,1983-04-16,4,17,1983,"control",11,76,"DM","M",37,47,"5249","5091",FALSE,TRUE,"dipo",102.137602618615
72,67,1983-04-16,4,17,1983,"new_exclosure",8,76,"DS","F",49,101,"3886","0",FALSE,TRUE,"dipo",181.281420966944
73,68,1983-05-14,5,14,1983,"control",14,12,"DM","F",36,46,"4985","0",FALSE,TRUE,"dipo",100.503373641219
73,68,1983-05-14,5,14,1983,"control",14,14,"DS","M",49,119,"3549","0",FALSE,TRUE,"dipo",205.00879239941
73,68,1983-05-14,5,14,1983,"orig_exclosure",19,14,"PF","F",17,6,"141","0",TRUE,FALSE,"small_granivore",21.8135175789677
73,68,1983-05-14,5,14,1983,"control",14,16,"RM","M",18,11,"8713","0",TRUE,FALSE,"small_granivore",34.3681994673169
73,68,1983-05-14,5,14,1983,"orig_exclosure",21,16,"RM","F",15,13,"8613","0",TRUE,FALSE,"small_granivore",38.9555894891111
73,68,1983-05-14,5,14,1983,"orig_exclosure",19,21,"PE","M",21,16,"0","0",TRUE,FALSE,"small_granivore",45.52
73,68,1983-05-14,5,14,1983,"new_exclosure",22,22,"DS","F",52,126,"2873","0",FALSE,TRUE,"dipo",213.988372268528
73,68,1983-05-14,5,14,1983,"control",14,23,"RM","M",18,8,"8712","0",TRUE,FALSE,"small_granivore",27.0663539374619
73,68,1983-05-14,5,14,1983,"control",14,24,"DM","M",36,46,"4910","0",FALSE,TRUE,"dipo",100.503373641219
73,68,1983-05-14,5,14,1983,"new_exclosure",22,25,"DS","M",48,128,"5044","0",FALSE,TRUE,"dipo",216.530831499695
73,68,1983-05-14,5,14,1983,"orig_exclosure",19,27,"PF","M",15,6,"6513","0",TRUE,FALSE,"small_granivore",21.8135175789677
73,68,1983-05-14,5,14,1983,"control",14,31,"DM","M",39,49,"3226","0",FALSE,TRUE,"dipo",105.380274719703
73,68,1983-05-14,5,14,1983,"control",17,31,"DS","M",51,125,"3944","0",FALSE,TRUE,"dipo",212.713364128719
73,68,1983-05-14,5,14,1983,"orig_exclosure",19,32,"PF","M",16,7,"6500","0",TRUE,FALSE,"small_granivore",24.4870121320489
73,68,1983-05-14,5,14,1983,"new_exclosure",22,32,"OT","F",19,16,"5085","0",FALSE,FALSE,"other",45.52
73,68,1983-05-14,5,14,1983,"control",17,34,"DM","M",37,49,"3903","0",FALSE,TRUE,"dipo",105.380274719703
73,68,1983-05-14,5,14,1983,"new_exclosure",22,34,"DS","M",50,127,"5071","0",FALSE,TRUE,"dipo",215.260853108505
73,68,1983-05-14,5,14,1983,"control",14,35,"PE","M",19,11,"5086","0",TRUE,FALSE,"small_granivore",34.3681994673169
73,68,1983-05-14,5,14,1983,"new_exclosure",22,35,"DS","F",50,113,"5100","0",FALSE,TRUE,"dipo",197.206442630021
73,68,1983-05-14,5,14,1983,"control",17,41,"DM","F",34,26,"5001","0",FALSE,TRUE,"dipo",65.5152311109777
73,68,1983-05-14,5,14,1983,"new_exclosure",22,41,"DM","M",35,41,"3536","0",FALSE,TRUE,"dipo",92.1934694843704
73,68,1983-05-14,5,14,1983,"orig_exclosure",21,45,"OT","M",20,29,"3618","0",FALSE,FALSE,"other",71.1067394489141
73,68,1983-05-14,5,14,1983,"control",17,46,"OT","F",19,16,"5075","0",FALSE,FALSE,"other",45.52
73,68,1983-05-14,5,14,1983,"new_exclosure",22,46,"DS","F",51,137,"4924","0",FALSE,TRUE,"dipo",227.851919598639
73,68,1983-05-14,5,14,1983,"control",14,55,"NA","F",32,142,"5046","0",FALSE,FALSE,"other",234.060713554663
73,68,1983-05-14,5,14,1983,"control",14,57,"PE","M",21,24,"5064","0",TRUE,FALSE,"small_granivore",61.6979448064802
73,68,1983-05-14,5,14,1983,"orig_exclosure",21,57,"RM","M",16,8,"8501","0",TRUE,FALSE,"small_granivore",27.0663539374619
73,68,1983-05-14,5,14,1983,"control",17,61,"DO","M",37,36,"5002","0",FALSE,TRUE,"dipo",83.6255798186177
73,68,1983-05-14,5,14,1983,"control",14,64,"DM","F",37,47,"2739","0",FALSE,TRUE,"dipo",102.137602618615
73,68,1983-05-14,5,14,1983,"orig_exclosure",21,64,"PF","M",16,8,"41","0",TRUE,FALSE,"small_granivore",27.0663539374619
73,68,1983-05-14,5,14,1983,"control",14,72,"DM","F",37,54,"3561","0",FALSE,TRUE,"dipo",113.346362215707
73,68,1983-05-14,5,14,1983,"orig_exclosure",21,72,"OT","F",22,27,"3756","0",FALSE,FALSE,"other",67.3961502032971
73,68,1983-05-14,5,14,1983,"new_exclosure",22,74,"DS","M",51,126,"3256","0",FALSE,TRUE,"dipo",213.988372268528
73,68,1983-05-14,5,14,1983,"new_exclosure",22,76,"DM","F",37,46,"3982","0",FALSE,TRUE,"dipo",100.503373641219
73,68,1983-05-14,5,14,1983,"new_exclosure",22,77,"DM","M",38,49,"3943","0",FALSE,TRUE,"dipo",105.380274719703
73,68,1983-05-14,5,14,1983,"orig_exclosure",21,77,"PF","F",17,7,"8710","0",TRUE,FALSE,"small_granivore",24.4870121320489
73,68,1983-05-14,5,15,1983,"control",4,13,"PF","M",16,7,"7141","0",TRUE,FALSE,"small_granivore",24.4870121320489
73,68,1983-05-14,5,15,1983,"orig_exclosure",15,13,"PE","M",20,24,"3128","0",TRUE,FALSE,"small_granivore",61.6979448064802
73,68,1983-05-14,5,15,1983,"new_exclosure",2,21,"DM","F",36,40,"3572","0",FALSE,TRUE,"dipo",90.5018089336904
73,68,1983-05-14,5,15,1983,"new_exclosure",8,25,"DS","F",49,125,"3817","0",FALSE,TRUE,"dipo",212.713364128719
73,68,1983-05-14,5,15,1983,"new_exclosure",2,26,"DS","M",54,139,"3626","0",FALSE,TRUE,"dipo",230.342123685968
73,68,1983-05-14,5,15,1983,"orig_exclosure",3,26,"DM","F",38,46,"3880","0",FALSE,TRUE,"dipo",100.503373641219
73,68,1983-05-14,5,15,1983,"new_exclosure",2,31,"DM","M",36,48,"5096","0",FALSE,TRUE,"dipo",103.763161232581
73,68,1983-05-14,5,15,1983,"orig_exclosure",3,31,"NA","F",33,110,"5998","0",FALSE,FALSE,"other",193.266588328572
73,68,1983-05-14,5,15,1983,"control",11,33,"DM","M",37,45,"-1","0",FALSE,TRUE,"dipo",98.8602380143538
73,68,1983-05-14,5,15,1983,"orig_exclosure",15,36,"PF","M",16,8,"6511","0",TRUE,FALSE,"small_granivore",27.0663539374619
73,68,1983-05-14,5,15,1983,"new_exclosure",8,36,"PF","M",16,7,"8611","0",TRUE,FALSE,"small_granivore",24.4870121320489
73,68,1983-05-14,5,15,1983,"orig_exclosure",3,47,"PF","M",16,9,"8500","0",TRUE,FALSE,"small_granivore",29.5661072852007
73,68,1983-05-14,5,15,1983,"control",4,51,"DS","F",48,125,"3248","0",FALSE,TRUE,"dipo",212.713364128719
73,68,1983-05-14,5,15,1983,"orig_exclosure",3,52,"PF","F",15,8,"8510","0",TRUE,FALSE,"small_granivore",27.0663539374619
73,68,1983-05-14,5,15,1983,"new_exclosure",8,53,"DO","M",36,45,"5025","0",FALSE,TRUE,"dipo",98.8602380143538
73,68,1983-05-14,5,15,1983,"orig_exclosure",15,55,"OT","M",20,19,"-1","0",FALSE,FALSE,"other",51.7818386467049
73,68,1983-05-14,5,15,1983,"new_exclosure",8,62,"DS","F",51,118,"3542","0",FALSE,TRUE,"dipo",203.715358184933
73,68,1983-05-14,5,15,1983,"new_exclosure",2,64,"DM","M",36,46,"5282","0",FALSE,TRUE,"dipo",100.503373641219
73,68,1983-05-14,5,15,1983,"orig_exclosure",15,65,"RM","M",17,11,"8713","0",TRUE,FALSE,"small_granivore",34.3681994673169
73,68,1983-05-14,5,15,1983,"control",4,67,"DM","M",37,46,"3910","0",FALSE,TRUE,"dipo",100.503373641219
73,68,1983-05-14,5,15,1983,"control",4,75,"DS","F",49,118,"3900","0",FALSE,TRUE,"dipo",203.715358184933
73,68,1983-05-14,5,15,1983,"control",11,77,"DM","M",37,46,"5249","0",FALSE,TRUE,"dipo",100.503373641219
74,69,1983-06-17,6,17,1983,"control",17,11,"DM","F",33,38,"5001","0",FALSE,TRUE,"dipo",87.0863249865208
74,69,1983-06-17,6,17,1983,"control",14,22,"DS","M",48,117,"3549","0",FALSE,TRUE,"dipo",202.41918070181
74,69,1983-06-17,6,17,1983,"orig_exclosure",19,22,"PM","M",21,20,"5234","0",TRUE,FALSE,"small_granivore",53.8126975522807
74,69,1983-06-17,6,17,1983,"new_exclosure",22,24,"DS","M",49,122,"5044","0",FALSE,TRUE,"dipo",208.872920612232
74,69,1983-06-17,6,17,1983,"control",14,26,"DM","M",33,43,"4910","0",FALSE,TRUE,"dipo",95.5462415403459
74,69,1983-06-17,6,17,1983,"new_exclosure",22,32,"DS","M",50,118,"5212","5206",FALSE,TRUE,"dipo",203.715358184933
74,69,1983-06-17,6,17,1983,"control",14,34,"DO","F",31,19,"5246","0",FALSE,TRUE,"dipo",51.7818386467049
74,69,1983-06-17,6,17,1983,"new_exclosure",22,37,"NA","F",30,88,"5204","0",FALSE,FALSE,"other",163.483629345464
74,69,1983-06-17,6,17,1983,"control",17,41,"DS","M",49,126,"3944","0",FALSE,TRUE,"dipo",213.988372268528
74,69,1983-06-17,6,17,1983,"new_exclosure",22,47,"DS","M",50,135,"5071","0",FALSE,TRUE,"dipo",225.352610205948
74,69,1983-06-17,6,17,1983,"orig_exclosure",19,51,"PM","M",20,26,"3400","0",TRUE,FALSE,"small_granivore",65.5152311109777
74,69,1983-06-17,6,17,1983,"orig_exclosure",19,53,"PF","M",15,7,"6500","0",TRUE,FALSE,"small_granivore",24.4870121320489
74,69,1983-06-17,6,17,1983,"control",14,64,"DO","F",33,15,"5245","0",FALSE,TRUE,"dipo",43.3691300549964
74,69,1983-06-17,6,17,1983,"control",14,66,"DM","M",34,45,"3892","0",FALSE,TRUE,"dipo",98.8602380143538
74,69,1983-06-17,6,17,1983,"control",14,67,"DO","F",33,46,"5244","0",FALSE,TRUE,"dipo",100.503373641219
74,69,1983-06-17,6,17,1983,"orig_exclosure",21,67,"PF","M",16,7,"8041","0",TRUE,FALSE,"small_granivore",24.4870121320489
74,69,1983-06-17,6,17,1983,"new_exclosure",22,72,"DS","M",52,134,"3256","0",FALSE,TRUE,"dipo",224.099488446291
74,69,1983-06-17,6,17,1983,"orig_exclosure",19,73,"RM","F",16,15,"7504","0",TRUE,FALSE,"small_granivore",43.3691300549964
74,69,1983-06-17,6,17,1983,"control",14,75,"OT","M",21,23,"5296","0",FALSE,FALSE,"other",59.7596635079572
74,69,1983-06-17,6,17,1983,"orig_exclosure",19,75,"PF","F",16,7,"5141","0",TRUE,FALSE,"small_granivore",24.4870121320489
74,69,1983-06-17,6,17,1983,"new_exclosure",22,75,"DM","M",36,47,"3943","0",FALSE,TRUE,"dipo",102.137602618615
74,69,1983-06-17,6,17,1983,"control",17,76,"NA","M",32,180,"5243","0",FALSE,FALSE,"other",279.618978758663
74,69,1983-06-17,6,18,1983,"orig_exclosure",3,13,"OL","F",20,37,"3157","0",FALSE,FALSE,"other",85.3617990345562
74,69,1983-06-17,6,18,1983,"control",11,14,"DS","M",50,127,"5290","5289",FALSE,TRUE,"dipo",215.260853108505
74,69,1983-06-17,6,18,1983,"new_exclosure",2,16,"DS","M",53,136,"3626","0",FALSE,TRUE,"dipo",226.603413493298
74,69,1983-06-17,6,18,1983,"orig_exclosure",3,21,"NA","F",32,150,"5280","0",FALSE,FALSE,"other",243.882540674793
74,69,1983-06-17,6,18,1983,"control",4,21,"DM","F",33,29,"5293","0",FALSE,TRUE,"dipo",71.1067394489141
74,69,1983-06-17,6,18,1983,"new_exclosure",8,25,"DS","F",49,133,"3817","0",FALSE,TRUE,"dipo",222.844026566197
74,69,1983-06-17,6,18,1983,"control",4,26,"DM","M",35,43,"3060","0",FALSE,TRUE,"dipo",95.5462415403459
74,69,1983-06-17,6,18,1983,"orig_exclosure",3,27,"PF","M",15,7,"7541","0",TRUE,FALSE,"small_granivore",24.4870121320489
74,69,1983-06-17,6,18,1983,"control",4,27,"DM","M",37,51,"5038","0",FALSE,TRUE,"dipo",108.590016337657
74,69,1983-06-17,6,18,1983,"control",11,27,"DM","M",38,48,"3540","0",FALSE,TRUE,"dipo",103.763161232581
74,69,1983-06-17,6,18,1983,"control",11,27,"DO","F",36,46,"5288","0",FALSE,TRUE,"dipo",100.503373641219
74,69,1983-06-17,6,18,1983,"new_exclosure",8,34,"OT","F",18,19,"5278","0",FALSE,FALSE,"other",51.7818386467049
74,69,1983-06-17,6,18,1983,"orig_exclosure",3,35,"PF","M",16,6,"7614","0",TRUE,FALSE,"small_granivore",21.8135175789677
74,69,1983-06-17,6,18,1983,"control",11,37,"OT","F",20,30,"3583","0",FALSE,FALSE,"other",72.9378919918372
74,69,1983-06-17,6,18,1983,"new_exclosure",2,47,"NA","F",30,126,"5045","0",FALSE,FALSE,"other",213.988372268528
74,69,1983-06-17,6,18,1983,"control",11,47,"PF","M",16,7,"7602","0",TRUE,FALSE,"small_granivore",24.4870121320489
74,69,1983-06-17,6,18,1983,"orig_exclosure",3,51,"PF","F",16,7,"42","0",TRUE,FALSE,"small_granivore",24.4870121320489
74,69,1983-06-17,6,18,1983,"new_exclosure",8,52,"DO","M",37,49,"5025","0",FALSE,TRUE,"dipo",105.380274719703
74,69,1983-06-17,6,18,1983,"control",4,55,"DS","F",51,121,"3900","0",FALSE,TRUE,"dipo",207.587545628344
74,69,1983-06-17,6,18,1983,"orig_exclosure",15,55,"OL","F",20,45,"3818","0",FALSE,FALSE,"other",98.8602380143538
74,69,1983-06-17,6,18,1983,"orig_exclosure",15,57,"NA","F",29,117,"5284","0",FALSE,FALSE,"other",202.41918070181
74,69,1983-06-17,6,18,1983,"new_exclosure",8,61,"DS","F",51,119,"3542","0",FALSE,TRUE,"dipo",205.00879239941
74,69,1983-06-17,6,18,1983,"control",4,63,"DS","F",48,125,"3248","0",FALSE,TRUE,"dipo",212.713364128719
74,69,1983-06-17,6,18,1983,"orig_exclosure",3,65,"PF","M",17,9,"8500","0",TRUE,FALSE,"small_granivore",29.5661072852007
74,69,1983-06-17,6,18,1983,"control",11,66,"DM","M",36,46,"5249","0",FALSE,TRUE,"dipo",100.503373641219
74,69,1983-06-17,6,18,1983,"control",4,67,"DM","F",35,54,"2912","0",FALSE,TRUE,"dipo",113.346362215707
74,69,1983-06-17,6,18,1983,"control",4,71,"DS","F",49,91,"5295","5294",FALSE,TRUE,"dipo",167.646044363968
74,69,1983-06-17,6,18,1983,"new_exclosure",8,71,"OL","M",20,30,"5279","0",FALSE,FALSE,"other",72.9378919918372
74,69,1983-06-17,6,18,1983,"control",11,73,"DS","F",52,128,"3173","0",FALSE,TRUE,"dipo",216.530831499695
74,69,1983-06-17,6,18,1983,"control",11,73,"DM","M",NA,45,"2785","0",FALSE,TRUE,"dipo",98.8602380143538
74,69,1983-06-17,6,18,1983,"new_exclosure",8,74,"DO","M",36,46,"5026","0",FALSE,TRUE,"dipo",100.503373641219
74,69,1983-06-17,6,18,1983,"new_exclosure",8,76,"DS","M",48,94,"5283","5282",FALSE,TRUE,"dipo",171.774287809203
75,70,1983-07-16,7,16,1983,"control",14,11,"DM","M",37,50,"3226","0",FALSE,TRUE,"dipo",106.989157998308
75,70,1983-07-16,7,16,1983,"orig_exclosure",19,14,"PF","M",16,8,"6500","0",TRUE,FALSE,"small_granivore",27.0663539374619
75,70,1983-07-16,7,16,1983,"new_exclosure",22,15,"DM","F",35,32,"5271","0",FALSE,TRUE,"dipo",76.5552096446982
75,70,1983-07-16,7,16,1983,"orig_exclosure",19,24,"PM","M",20,27,"3400","0",TRUE,FALSE,"small_granivore",67.3961502032971
75,70,1983-07-16,7,16,1983,"new_exclosure",22,25,"DS","M",48,135,"5044","0",FALSE,TRUE,"dipo",225.352610205948
75,70,1983-07-16,7,16,1983,"control",17,25,"DM","M",36,40,"5262","0",FALSE,TRUE,"dipo",90.5018089336904
75,70,1983-07-16,7,16,1983,"control",14,26,"DM","M",32,47,"-1","0",FALSE,TRUE,"dipo",102.137602618615
75,70,1983-07-16,7,16,1983,"control",14,31,"NA","M",32,98,"5272","0",FALSE,FALSE,"other",177.227790500499
75,70,1983-07-16,7,16,1983,"new_exclosure",22,31,"DM","M",35,42,"3536","0",FALSE,TRUE,"dipo",93.8748452722046
75,70,1983-07-16,7,16,1983,"control",17,31,"DM","F",36,41,"5001","0",FALSE,TRUE,"dipo",92.1934694843704
75,70,1983-07-16,7,16,1983,"orig_exclosure",21,33,"PF","F",16,7,"8710","0",TRUE,FALSE,"small_granivore",24.4870121320489
75,70,1983-07-16,7,16,1983,"orig_exclosure",21,37,"OT","F",19,28,"3756","0",FALSE,FALSE,"other",69.259729318276
75,70,1983-07-16,7,16,1983,"orig_exclosure",19,41,"PM","F",20,18,"5258","0",TRUE,FALSE,"small_granivore",49.7240672582641
75,70,1983-07-16,7,16,1983,"control",17,43,"DS","M",51,123,"3944","0",FALSE,TRUE,"dipo",210.155664294767
75,70,1983-07-16,7,16,1983,"control",14,45,"DO","F",35,50,"5244","0",FALSE,TRUE,"dipo",106.989157998308
75,70,1983-07-16,7,16,1983,"orig_exclosure",19,51,"PM","M",21,19,"5234","0",TRUE,FALSE,"small_granivore",51.7818386467049
75,70,1983-07-16,7,16,1983,"control",14,54,"DO","F",34,32,"5246","0",FALSE,TRUE,"dipo",76.5552096446982
75,70,1983-07-16,7,16,1983,"control",14,61,"DM","F",35,41,"3561","0",FALSE,TRUE,"dipo",92.1934694843704
75,70,1983-07-16,7,16,1983,"control",14,67,"OT","M",21,24,"5296","0",FALSE,FALSE,"other",61.6979448064802
75,70,1983-07-16,7,17,1983,"orig_exclosure",3,67,"PF","M",16,9,"8500","0",TRUE,FALSE,"small_granivore",29.5661072852007
75,70,1983-07-16,7,16,1983,"new_exclosure",22,74,"NA","F",31,110,"5204","0",FALSE,FALSE,"other",193.266588328572
75,70,1983-07-16,7,16,1983,"new_exclosure",22,76,"DM","M",38,49,"3943","0",FALSE,TRUE,"dipo",105.380274719703
75,70,1983-07-16,7,16,1983,"control",14,77,"OT","M",20,29,"3618","0",FALSE,FALSE,"other",71.1067394489141
75,70,1983-07-16,7,16,1983,"control",17,77,"NA","M",34,216,"5269","0",FALSE,FALSE,"other",320.591925382212
75,70,1983-07-16,7,17,1983,"orig_exclosure",3,14,"OL","F",20,49,"3157","0",FALSE,FALSE,"other",105.380274719703
75,70,1983-07-16,7,17,1983,"orig_exclosure",15,17,"OT","M",20,13,"5133","0",FALSE,FALSE,"other",38.9555894891111
