"newmoonnumber","period","censusdate","month","day","year","treatment","plot","stake","species","sex","hfl","wgt","tag","ltag","brown_trtmnt","granivore","omnivore","small_granivore","small_omnivore","dipo","offset_year","type","energy"
20,19,1979-01-28,1,29,1979,"control",14,71,"DM","F",NA,48,"4426","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",103.763161232581
20,19,1979-01-28,1,NA,1979,"exclosure",15,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1978,"other",NA
20,19,1979-01-28,1,NA,1979,"exclosure",19,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1978,"other",NA
20,19,1979-01-28,1,NA,1979,"exclosure",21,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1978,"other",NA
21,20,1979-02-24,2,24,1979,"control",8,34,"OL","F",21,32,"1597","0","dipo_present",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",76.5552096446982
21,20,1979-02-24,2,24,1979,"control",11,35,"DM","M",37,48,"1594","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",103.763161232581
21,20,1979-02-24,2,24,1979,"control",12,35,"DS","F",52,123,"4535","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",210.155664294767
21,20,1979-02-24,2,24,1979,"control",11,36,"OL","M",21,36,"1601","0","dipo_present",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",83.6255798186177
21,20,1979-02-24,2,24,1979,"control",8,37,"DS","M",52,109,"0","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",191.94735847201
21,20,1979-02-24,2,24,1979,"control",11,44,"DM","M",36,44,"1423","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",97.2079476020466
21,20,1979-02-24,2,24,1979,"control",8,53,"DS","F",50,128,"4847","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",216.530831499695
21,20,1979-02-24,2,24,1979,"control",8,67,"DM","M",36,42,"4497","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",93.8748452722046
21,20,1979-02-24,2,24,1979,"control",12,72,"DM","M",36,47,"1555","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",102.137602618615
21,20,1979-02-24,2,25,1979,"exclosure",3,21,"OT","M",21,26,"1535","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",65.5152311109777
21,20,1979-02-24,2,25,1979,"control",14,31,"DM","F",36,43,"4426","1609","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",95.5462415403459
21,20,1979-02-24,2,25,1979,"exclosure",3,33,"OT","F",20,30,"1649","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",72.9378919918372
21,20,1979-02-24,2,25,1979,"exclosure",15,56,"PM","F",19,24,"1607","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",61.6979448064802
21,20,1979-02-24,2,25,1979,"control",14,62,"DS","F",51,127,"4540","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",215.260853108505
21,20,1979-02-24,2,25,1979,"control",14,72,"DM","M",36,40,"1608","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",90.5018089336904
21,20,1979-02-24,2,NA,1979,"exclosure",19,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1978,"other",NA
21,20,1979-02-24,2,NA,1979,"exclosure",21,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1978,"other",NA
22,21,1979-03-31,3,31,1979,"control",12,12,"DS","M",51,86,"1663","1662","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",160.688984004485
22,21,1979-03-31,3,31,1979,"control",12,17,"DM","M",36,53,"1555","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",111.768434661472
22,21,1979-03-31,3,31,1979,"control",14,22,"DS","F",NA,132,"4540","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",221.586202550956
22,21,1979-03-31,3,31,1979,"control",14,24,"DS","F",47,71,"1678","1679","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",139.17333295091
22,21,1979-03-31,3,31,1979,"control",12,32,"DS","F",52,125,"4535","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",212.713364128719
22,21,1979-03-31,3,31,1979,"control",14,33,"DS","F",47,73,"1680","1681","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",142.103381152915
22,21,1979-03-31,3,31,1979,"control",8,53,"DS","F",58,123,"4847","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",210.155664294767
22,21,1979-03-31,3,31,1979,"control",11,74,"DS","M",NA,119.9275604,"1656","1657","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",206.206103493489
22,21,1979-03-31,3,31,1979,"control",11,76,"DM","M",38,46,"1423","1658","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",100.503373641219
22,21,1979-03-31,3,31,1979,"control",8,77,"DM","M",37,45,"4497","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",98.8602380143538
22,21,1979-03-31,3,NA,1979,"exclosure",3,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1978,"other",NA
22,21,1979-03-31,3,NA,1979,"exclosure",15,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1978,"other",NA
22,21,1979-03-31,3,NA,1979,"exclosure",19,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1978,"other",NA
22,21,1979-03-31,3,NA,1979,"exclosure",21,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1978,"other",NA
23,22,1979-04-28,4,28,1979,"control",11,12,"DM","M",39,47,"1423","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",102.137602618615
23,22,1979-04-28,4,28,1979,"control",12,12,"DS","M",48,73,"1708","1707","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",142.103381152915
23,22,1979-04-28,4,28,1979,"control",12,13,"DS","F",48,75,"1734","1733","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",145.013426297702
23,22,1979-04-28,4,28,1979,"control",12,14,"DS","F",50,140,"4535","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",231.583862534442
23,22,1979-04-28,4,28,1979,"control",12,23,"NA","F",31,86,"1735","0","dipo_present",0,1,FALSE,FALSE,FALSE,1978,"other",160.688984004485
23,22,1979-04-28,4,28,1979,"control",12,32,"NA","F",32,239,"1709","0","dipo_present",0,1,FALSE,FALSE,FALSE,1978,"other",345.868246503692
23,22,1979-04-28,4,28,1979,"control",11,44,"DM","F",36,46,"1706","1705","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",100.503373641219
23,22,1979-04-28,4,28,1979,"control",8,52,"DS","F",50,130,"4847","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",219.06337816878
23,22,1979-04-28,4,28,1979,"control",12,62,"DM","M",37,34,"1721","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",80.1164051605652
23,22,1979-04-28,4,29,1979,"exclosure",15,27,"PP","F",21,15,"110","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",43.3691300549964
23,22,1979-04-28,4,29,1979,"control",14,33,"DS","M",46,67,"1723","1732","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",133.250353064399
23,22,1979-04-28,4,29,1979,"exclosure",15,37,"OT","M",20,23,"1710","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",59.7596635079572
23,22,1979-04-28,4,29,1979,"exclosure",15,41,"PM","M",22,18,"1741","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",49.7240672582641
23,22,1979-04-28,4,29,1979,"control",14,43,"DS","M",47,61,"1722","1713","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",124.196581661733
23,22,1979-04-28,4,29,1979,"control",14,53,"DM","F",37,65,"4426","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",130.255863977422
23,22,1979-04-28,4,29,1979,"control",14,73,"DM","M",34,27,"1739","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",67.3961502032971
23,22,1979-04-28,4,NA,1979,"exclosure",3,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1978,"other",NA
23,22,1979-04-28,4,NA,1979,"exclosure",19,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1978,"other",NA
23,22,1979-04-28,4,NA,1979,"exclosure",21,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1978,"other",NA
24,23,1979-05-29,5,29,1979,"control",12,17,"NA","M",27,66,"1781","0","dipo_present",0,1,FALSE,FALSE,FALSE,1978,"other",131.755944330015
24,23,1979-05-29,5,29,1979,"control",12,21,"DS","M",51,91,"1708","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",167.646044363968
24,23,1979-05-29,5,29,1979,"control",12,23,"NA","M",30,72,"1780","0","dipo_present",0,1,FALSE,FALSE,FALSE,1978,"other",140.640900585978
24,23,1979-05-29,5,29,1979,"control",12,34,"DM","M",37,43,"1721","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",95.5462415403459
24,23,1979-05-29,5,29,1979,"exclosure",21,45,"PF","F",15,6,"2","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",21.8135175789677
24,23,1979-05-29,5,29,1979,"control",12,51,"NA","M",29,70,"1784","0","dipo_present",0,1,FALSE,FALSE,FALSE,1978,"other",137.700588522885
24,23,1979-05-29,5,29,1979,"control",8,61,"DS","F",50,135,"4847","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",225.352610205948
24,23,1979-05-29,5,29,1979,"control",8,66,"DM","M",37,46,"4497","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",100.503373641219
24,23,1979-05-29,5,29,1979,"control",12,67,"DO","M",34,41,"1772","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",92.1934694843704
24,23,1979-05-29,5,29,1979,"control",11,76,"DM","M",38,46,"1423","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",100.503373641219
24,23,1979-05-29,5,30,1979,"exclosure",15,17,"OT","M",20,24,"1710","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",61.6979448064802
24,23,1979-05-29,5,30,1979,"exclosure",15,27,"OT","F",18,15,"1753","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1978,"small_omnivore",43.3691300549964
24,23,1979-05-29,5,30,1979,"exclosure",15,32,"PP","F",22,15,"110","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",43.3691300549964
24,23,1979-05-29,5,30,1979,"control",14,37,"DM","F",33,20,"1749","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",53.8126975522807
24,23,1979-05-29,5,30,1979,"control",14,43,"DS",NA,NA,88,"0","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",163.483629345464
24,23,1979-05-29,5,30,1979,"control",14,52,"DM","M",35,40,"1739","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",90.5018089336904
24,23,1979-05-29,5,30,1979,"control",14,62,"DS","F",51,123,"4540","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",210.155664294767
24,23,1979-05-29,5,30,1979,"control",14,66,"DS","M",49,93,"1723","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",170.401917625588
24,23,1979-05-29,5,30,1979,"exclosure",15,66,"PP","M",22,20,"6000","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1978,"small_granivore",53.8126975522807
24,23,1979-05-29,5,30,1979,"control",14,75,"DM","F",35,57,"4426","0","dipo_present",1,0,FALSE,FALSE,TRUE,1978,"dipo",118.037066617257
24,23,1979-05-29,5,NA,1979,"exclosure",3,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1978,"other",NA
24,23,1979-05-29,5,NA,1979,"exclosure",19,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1978,"other",NA
25,24,1979-07-03,7,3,1979,"control",12,11,"DS","M",51,105,"1708","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",186.639791531301
25,24,1979-07-03,7,3,1979,"exclosure",21,13,"OT","F",21,18,"1764","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",49.7240672582641
25,24,1979-07-03,7,3,1979,"exclosure",21,15,"OT","M",20,27,"1763","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",67.3961502032971
25,24,1979-07-03,7,3,1979,"control",8,53,"DS","F",49,128,"4847","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",216.530831499695
25,24,1979-07-03,7,3,1979,"control",11,55,"DS","M",50,91,"1762","1761","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",167.646044363968
25,24,1979-07-03,7,3,1979,"control",12,61,"DM","M",36,44,"1721","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",97.2079476020466
25,24,1979-07-03,7,3,1979,"exclosure",21,67,"PF","F",15,7,"3","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",24.4870121320489
25,24,1979-07-03,7,3,1979,"exclosure",21,67,"PF","M",15,8,"102","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",27.0663539374619
25,24,1979-07-03,7,3,1979,"control",11,76,"DM","F",33,32,"1760","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",76.5552096446982
25,24,1979-07-03,7,4,1979,"exclosure",3,11,"OL","F",19,21,"2037","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",55.8183169587426
25,24,1979-07-03,7,4,1979,"exclosure",15,16,"PP","F",22,14,"5000","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",41.1820814442282
25,24,1979-07-03,7,4,1979,"control",14,24,"DS","F",49,120,"4540","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",206.29951213152
25,24,1979-07-03,7,4,1979,"control",14,35,"DS","F",NA,93,"2007","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",170.401917625588
25,24,1979-07-03,7,4,1979,"control",14,52,"DM","F",38,53,"4426","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",111.768434661472
25,24,1979-07-03,7,4,1979,"exclosure",15,53,"PP","F",20,16,"110","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",45.52
25,24,1979-07-03,7,4,1979,"control",14,55,"DS","M",49,70,"2009","2005","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",137.700588522885
25,24,1979-07-03,7,4,1979,"control",14,72,"DM","M",38,44,"1739","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",97.2079476020466
25,24,1979-07-03,7,4,1979,"control",14,77,"DM","M",35,41,"4497","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",92.1934694843704
25,24,1979-07-03,7,NA,1979,"exclosure",19,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1979,"other",NA
26,25,1979-07-24,7,24,1979,"exclosure",19,16,"PE","F",19,24,"1690","0","dipo_absent",1,0,FALSE,TRUE,FALSE,1979,"small_omnivore",61.6979448064802
26,25,1979-07-24,7,24,1979,"exclosure",21,62,"PF","M",21,7.899749373,"9103","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",26.8115703456281
26,25,1979-07-24,7,25,1979,"control",12,24,"DM","M",37,45,"1721","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",98.8602380143538
26,25,1979-07-24,7,25,1979,"control",14,25,"DM","F",36,44,"4426","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",97.2079476020466
26,25,1979-07-24,7,25,1979,"control",14,32,"NA","M",36,151,"2059","0","dipo_present",0,1,FALSE,FALSE,FALSE,1979,"other",245.100940013089
26,25,1979-07-24,7,25,1979,"control",14,34,"OT","M",22,19,"2058","0","dipo_present",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",51.7818386467049
26,25,1979-07-24,7,25,1979,"control",11,37,"DM","M",35,31,"2012","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",74.7538451814357
26,25,1979-07-24,7,25,1979,"control",12,43,"DS","M",51,108,"1708","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",190.625099338474
26,25,1979-07-24,7,25,1979,"control",8,51,"DS","F",51,126,"4847","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",213.988372268528
26,25,1979-07-24,7,25,1979,"control",14,52,"DS","F",49,93,"2007","2057","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",170.401917625588
26,25,1979-07-24,7,25,1979,"control",11,53,"DS","M",51,98,"1762","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",177.227790500499
26,25,1979-07-24,7,25,1979,"control",14,66,"DS","F",49,125,"4540","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",212.713364128719
26,25,1979-07-24,7,25,1979,"control",11,73,"PP","M",22,16,"5010","0","dipo_present",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",45.52
26,25,1979-07-24,7,25,1979,"control",8,75,"OL","F",21,36,"1616","0","dipo_present",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",83.6255798186177
26,25,1979-07-24,7,26,1979,"exclosure",15,25,"PP","F",22,16,"5000","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",45.52
26,25,1979-07-24,7,26,1979,"exclosure",15,31,"PP","F",20,17,"110","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",47.6374995226924
26,25,1979-07-24,7,26,1979,"exclosure",3,34,"OL","F",20,31,"2037","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",74.7538451814357
26,25,1979-07-24,7,26,1979,"exclosure",3,44,"OL","M",20,35,"2018","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",81.8772598057385
26,25,1979-07-24,7,26,1979,"exclosure",15,51,"PP","F",21,11,"5100","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",34.3681994673169
26,25,1979-07-24,7,26,1979,"exclosure",15,52,"PP","F",20,11,"5110","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",34.3681994673169
27,26,1979-08-21,8,21,1979,"exclosure",21,45,"OT","F",21,17,"2021","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",47.6374995226924
27,26,1979-08-21,8,21,1979,"control",14,47,"DS","M",49,94,"2009","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",171.774287809203
27,26,1979-08-21,8,21,1979,"control",14,63,"OL","F",20,24,"2022","0","dipo_present",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",61.6979448064802
27,26,1979-08-21,8,21,1979,"control",14,64,"OL","M",20,35,"1464","0","dipo_present",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",81.8772598057385
27,26,1979-08-21,8,21,1979,"control",14,67,"DM","F",36,53,"4426","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",111.768434661472
27,26,1979-08-21,8,21,1979,"control",14,73,"DS","F",49,128,"4540","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",216.530831499695
27,26,1979-08-21,8,21,1979,"control",14,76,"DM","M",35,46,"1739","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",100.503373641219
27,26,1979-08-21,8,22,1979,"control",12,11,"DS","M",50,119,"1708","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",205.00879239941
27,26,1979-08-21,8,22,1979,"control",8,12,"DS","F",48,125,"4847","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",212.713364128719
27,26,1979-08-21,8,22,1979,"control",11,17,"OL","M",20,27,"-1","0","dipo_present",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",67.3961502032971
27,26,1979-08-21,8,22,1979,"control",12,24,"NA","F",29,72,"2030","0","dipo_present",0,1,FALSE,FALSE,FALSE,1979,"other",140.640900585978
27,26,1979-08-21,8,22,1979,"control",11,26,"DM","M",34,35,"2012","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",81.8772598057385
27,26,1979-08-21,8,22,1979,"control",12,41,"OT","F",20,17,"2029","0","dipo_present",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",47.6374995226924
27,26,1979-08-21,8,22,1979,"exclosure",15,53,"PP","F",20,15,"110","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",43.3691300549964
27,26,1979-08-21,8,22,1979,"control",12,73,"DM","M",35,47,"1721","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",102.137602618615
27,26,1979-08-21,8,22,1979,"control",11,77,"DM","F",36,40,"1760","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",90.5018089336904
27,26,1979-08-21,8,23,1979,"exclosure",3,11,"OT","M",20,28,"1710","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",69.259729318276
27,26,1979-08-21,8,NA,1979,"exclosure",19,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1979,"other",NA
28,27,1979-09-22,9,22,1979,"control",12,34,"DS","M",53,131,"1708","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",220.325994010241
28,27,1979-09-22,9,22,1979,"control",12,51,"OT","M",19,20,"2048","0","dipo_present",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",53.8126975522807
28,27,1979-09-22,9,22,1979,"control",12,52,"DM","F",35,37,"2055","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",85.3617990345562
28,27,1979-09-22,9,22,1979,"control",12,55,"DM","F",37,41,"2044","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",92.1934694843704
28,27,1979-09-22,9,22,1979,"control",11,57,"OT","M",19,27,"1763","0","dipo_present",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",67.3961502032971
28,27,1979-09-22,9,22,1979,"control",8,62,"DS","F",47,122,"4847","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",208.872920612232
28,27,1979-09-22,9,22,1979,"control",11,62,"DM","M",39,49,"2056","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",105.380274719703
28,27,1979-09-22,9,22,1979,"exclosure",21,72,"PE","F",19,24,"1690","0","dipo_absent",1,0,FALSE,TRUE,FALSE,1979,"small_omnivore",61.6979448064802
28,27,1979-09-22,9,22,1979,"control",8,74,"PP","F",22,14,"4","0","dipo_present",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",41.1820814442282
28,27,1979-09-22,9,22,1979,"control",11,76,"DM","F",37,40,"1760","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",90.5018089336904
28,27,1979-09-22,9,23,1979,"exclosure",3,11,"OL","M",22,34,"2018","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",80.1164051605652
28,27,1979-09-22,9,23,1979,"exclosure",3,12,"OL","F",20,46,"2037","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",100.503373641219
28,27,1979-09-22,9,23,1979,"control",14,12,"DM","M",37,45,"4497","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",98.8602380143538
28,27,1979-09-22,9,23,1979,"exclosure",15,13,"PP","F",20,16,"110","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",45.52
28,27,1979-09-22,9,23,1979,"exclosure",3,61,"PF","F",15,7,"111","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",24.4870121320489
28,27,1979-09-22,9,23,1979,"control",14,64,"DM","F",37,46,"4426","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",100.503373641219
28,27,1979-09-22,9,23,1979,"control",14,72,"OL","F",19,31,"2050","0","dipo_present",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",74.7538451814357
28,27,1979-09-22,9,NA,1979,"exclosure",19,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1979,"other",NA
29,28,1979-10-24,10,24,1979,"control",12,11,"DO","M",35,52,"1769","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",110.18304597148
29,28,1979-10-24,10,24,1979,"control",11,14,"DS","M",49,137,"1762","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",227.851919598639
29,28,1979-10-24,10,24,1979,"control",12,16,"NA","F",32,92,"2067","0","dipo_present",0,1,FALSE,FALSE,FALSE,1979,"other",169.025853231611
29,28,1979-10-24,10,24,1979,"control",8,17,"DO","M",36,50,"2061","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",106.989157998308
29,28,1979-10-24,10,24,1979,"control",12,23,"NA","F",32,211,"1709","0","dipo_present",0,1,FALSE,FALSE,FALSE,1979,"other",315.009831120603
29,28,1979-10-24,10,24,1979,"control",8,27,"DO","F",33,47,"2062","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",102.137602618615
29,28,1979-10-24,10,24,1979,"control",11,31,"PP","M",21,16,"5010","0","dipo_present",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",45.52
29,28,1979-10-24,10,24,1979,"control",12,33,"DM","F",33,40,"2044","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",90.5018089336904
29,28,1979-10-24,10,24,1979,"control",11,42,"DM","F",34,28,"2066","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",69.259729318276
29,28,1979-10-24,10,24,1979,"control",11,45,"DM","M",35,29,"2065","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",71.1067394489141
29,28,1979-10-24,10,24,1979,"exclosure",19,46,"PE","M",19,19,"2070","0","dipo_absent",1,0,FALSE,TRUE,FALSE,1979,"small_omnivore",51.7818386467049
29,28,1979-10-24,10,24,1979,"control",11,56,"OT","F",20,27,"2064","0","dipo_present",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",67.3961502032971
29,28,1979-10-24,10,24,1979,"control",8,57,"DS","F",51,120,"4847","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",206.29951213152
29,28,1979-10-24,10,24,1979,"control",12,62,"DM","M",37,45,"2068","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",98.8602380143538
29,28,1979-10-24,10,24,1979,"exclosure",19,67,"OL","M",21,27,"2077","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",67.3961502032971
